model_id,packet_id,target_flaw,route,detected,specialist_acquisitions,total_role_acquisitions,incremental_cost,total_role_cost,stop_reason,private_working_score,manuscript_eligible,dataset,corpus_id,evaluation_mode
llama3.1:8b,PKT_17fb699e379c46c7,counterevidence_loss,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_1917f595bc30a1e9,unsupported_evidence,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_19a152fea37e23a7,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_1a701194e07cb068,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_1c19bf22eb3b346e,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_23d82c81b9092735,unsupported_abstraction,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_26e814ded58c5d65,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_27be1aa2d7dda973,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_2b0b2bb8e6e6b39f,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_32fa4dfd5ad698e9,counterevidence_loss,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_34786b81eafb56b2,counterevidence_loss,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_026594c9b5bda243,unsupported_evidence,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_0717647058cac0d0,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_07d6ed65ee6547e8,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_0809725644588bcb,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_095ed03cf3ae1179,counterevidence_loss,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_0be1e44cef7c8fde,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_148310a7a26d58a5,unsupported_evidence,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_162725a5e2166142,unsupported_evidence,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_17956e7f667ff696,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_17fb699e379c46c7,counterevidence_loss,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_1917f595bc30a1e9,unsupported_evidence,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_19a152fea37e23a7,source_concentration,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_1a701194e07cb068,source_concentration,qualitative_methods,True,1,2,1.0,2.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_1c19bf22eb3b346e,source_concentration,qualitative_methods,True,1,2,1.0,2.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_23d82c81b9092735,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_26e814ded58c5d65,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_27be1aa2d7dda973,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_2b0b2bb8e6e6b39f,source_concentration,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_32fa4dfd5ad698e9,counterevidence_loss,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_34786b81eafb56b2,counterevidence_loss,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_02fa37b3926f1ee9,contextual_flattening,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_041cea171447058c,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_05ff02fa2d67a288,unsupported_evidence,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_0d539c3ac0764425,counterevidence_loss,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_0f6f8b1921d4d48d,contextual_flattening,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_1740280f38d19bcf,unsupported_evidence,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_17724e3dbb48b71a,unsupported_evidence,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_1804f0bc0f997637,unsupported_evidence,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_18dc085c03f2dde2,unsupported_evidence,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_1d6c2d83d3798306,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_200655fab0bf10cb,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_22a2566b09784516,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_253ca33cd73b3cfe,source_concentration,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_26cf4b1b17ae57b9,source_concentration,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_27fee0048c1606a3,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_2eb69978fe864857,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_32a10e24dd89afdc,source_concentration,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_32ce9f57605dc6ea,source_concentration,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_33bf731e88c988a1,contextual_flattening,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_3cf26fa33d8cd7db,contextual_flattening,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_02fa37b3926f1ee9,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_041cea171447058c,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_05ff02fa2d67a288,unsupported_evidence,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_0d539c3ac0764425,counterevidence_loss,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_0f6f8b1921d4d48d,contextual_flattening,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_1740280f38d19bcf,unsupported_evidence,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_17724e3dbb48b71a,unsupported_evidence,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_1804f0bc0f997637,unsupported_evidence,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_18dc085c03f2dde2,unsupported_evidence,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_1d6c2d83d3798306,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_200655fab0bf10cb,unsupported_abstraction,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_22a2566b09784516,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_253ca33cd73b3cfe,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_26cf4b1b17ae57b9,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_27fee0048c1606a3,unsupported_abstraction,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_2eb69978fe864857,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_32a10e24dd89afdc,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_32ce9f57605dc6ea,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_33bf731e88c988a1,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
llama3.1:8b,PKT_3cf26fa33d8cd7db,contextual_flattening,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_02fa37b3926f1ee9,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_041cea171447058c,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_05ff02fa2d67a288,unsupported_evidence,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_0d539c3ac0764425,counterevidence_loss,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_0f6f8b1921d4d48d,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_1740280f38d19bcf,unsupported_evidence,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_17724e3dbb48b71a,unsupported_evidence,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_1804f0bc0f997637,unsupported_evidence,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_18dc085c03f2dde2,unsupported_evidence,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_1d6c2d83d3798306,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_200655fab0bf10cb,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_22a2566b09784516,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_253ca33cd73b3cfe,source_concentration,qualitative_methods,True,1,2,1.0,2.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_26cf4b1b17ae57b9,source_concentration,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_27fee0048c1606a3,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_2eb69978fe864857,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_32a10e24dd89afdc,source_concentration,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_32ce9f57605dc6ea,source_concentration,qualitative_methods,True,1,2,1.0,2.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_33bf731e88c988a1,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
qwen3:8b,PKT_3cf26fa33d8cd7db,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_000374ae8904b116,counterevidence_loss,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_00de2c8ec6fcc29f,unsupported_evidence,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_0194ef0861d28c67,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_0288d7e71b77b6fa,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_09edc5cd9992dede,source_concentration,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_0c340299f535b76d,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_10b2a571ca9bacbc,counterevidence_loss,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_110a19fbe088636a,counterevidence_loss,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_1280d14a5540e37d,counterevidence_loss,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_17d10eeb08782653,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_186a2a64e1a2ca1d,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_199c2142456372cd,counterevidence_loss,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_1a8815a06d4185cb,source_concentration,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_1ac9ff8e01926465,contextual_flattening,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_1ec0203de08f8c87,source_concentration,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_1fdca3dad9dd41ef,source_concentration,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
gemma3:4b,PKT_21c769f4cacc4f21,unsupported_evidence,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,Dreaddit,dreaddit,five_fold_out_of_fold_development
